vendor,product,datum
microsoft,windows_2003_server,2009-11-11
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-12-09
microsoft,windows_2003_server,2009-12-09
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2009-12-13
microsoft,windows_2003_server,2010-01-13
microsoft,windows_2003_server,2010-02-10
microsoft,windows_2003_server,2010-02-10
